sample,Phylum,SeqAbundance,PercentPhylum,trophicstate,filter,lakenames,limnion
PAYH1,Candidate_division_OD1,169,1.64,Productive,Free,Payne,Bottom
PAYH1,Candidate_division_OP11,0,0,Productive,Free,Payne,Bottom
PAYH1,Candidate_division_OP3,74,0.72,Productive,Free,Payne,Bottom
PAYH1,Candidate_division_OP8,0,0,Productive,Free,Payne,Bottom
PAYH1,Candidate_division_SR1,24,0.23,Productive,Free,Payne,Bottom
PAYH1,Candidate_division_TM7,0,0,Productive,Free,Payne,Bottom
PAYH1,Candidate_division_WS3,0,0,Productive,Free,Payne,Bottom
PAYH1,Chlamydiae,0,0,Productive,Free,Payne,Bottom
PAYH1,Chlorobi,75,0.73,Productive,Free,Payne,Bottom
PAYH1,Chloroflexi,108,1.05,Productive,Free,Payne,Bottom
PAYH1,Cyanobacteria,59,0.57,Productive,Free,Payne,Bottom
PAYH1,Deferribacteres,6,0.06,Productive,Free,Payne,Bottom
PAYH1,Deinococcus-Thermus,41,0.4,Productive,Free,Payne,Bottom
PAYH1,Dictyoglomi,0,0,Productive,Free,Payne,Bottom
PAYH1,Elusimicrobia,5,0.05,Productive,Free,Payne,Bottom
PAYH1,Fibrobacteres,73,0.71,Productive,Free,Payne,Bottom
PAYH1,Firmicutes,126,1.22,Productive,Free,Payne,Bottom
PAYH1,Fusobacteria,0,0,Productive,Free,Payne,Bottom
PAYH1,Gemmatimonadetes,0,0,Productive,Free,Payne,Bottom
PAYH1,Lentisphaerae,1270,12.32,Productive,Free,Payne,Bottom
PAYH1,NPL-UPA2,169,1.64,Productive,Free,Payne,Bottom
PAYH1,Planctomycetes,356,3.45,Productive,Free,Payne,Bottom
PAYH1,Spirochaetae,127,1.23,Productive,Free,Payne,Bottom
PAYH1,Tenericutes,18,0.17,Productive,Free,Payne,Bottom
PAYH1,Thermotogae,0,0,Productive,Free,Payne,Bottom
PAYH1,TM6,16,0.16,Productive,Free,Payne,Bottom
PAYH1,Verrucomicrobia,698,6.77,Productive,Free,Payne,Bottom
PAYH1,WCHB1-60,0,0,Productive,Free,Payne,Bottom
PAYH13um,Acidobacteria,66,0.64,Productive,Particle,Payne,Bottom
PAYH13um,Actinobacteria,33,0.32,Productive,Particle,Payne,Bottom
PAYH13um,Armatimonadetes,27,0.26,Productive,Particle,Payne,Bottom
PAYH13um,Bacteroidetes,2272,22.05,Productive,Particle,Payne,Bottom
PAYH13um,BD1-5,13,0.13,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_BRC1,25,0.24,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_OD1,95,0.92,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_OP11,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_OP3,50,0.49,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_OP8,7,0.07,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_SR1,24,0.23,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_TM7,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Candidate_division_WS3,16,0.16,Productive,Particle,Payne,Bottom
PAYH13um,Chlamydiae,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Chlorobi,108,1.05,Productive,Particle,Payne,Bottom
PAYH13um,Chloroflexi,1023,9.93,Productive,Particle,Payne,Bottom
PAYH13um,Cyanobacteria,257,2.49,Productive,Particle,Payne,Bottom
PAYH13um,Deferribacteres,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Deinococcus-Thermus,80,0.78,Productive,Particle,Payne,Bottom
PAYH13um,Dictyoglomi,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Elusimicrobia,4,0.04,Productive,Particle,Payne,Bottom
PAYH13um,Fibrobacteres,7,0.07,Productive,Particle,Payne,Bottom
PAYH13um,Firmicutes,163,1.58,Productive,Particle,Payne,Bottom
PAYH13um,Fusobacteria,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Gemmatimonadetes,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Lentisphaerae,649,6.3,Productive,Particle,Payne,Bottom
PAYH13um,NPL-UPA2,93,0.9,Productive,Particle,Payne,Bottom
PAYH13um,Planctomycetes,482,4.68,Productive,Particle,Payne,Bottom
PAYH13um,Spirochaetae,123,1.19,Productive,Particle,Payne,Bottom
PAYH13um,Tenericutes,0,0,Productive,Particle,Payne,Bottom
PAYH13um,Thermotogae,0,0,Productive,Particle,Payne,Bottom
PAYH13um,TM6,11,0.11,Productive,Particle,Payne,Bottom
PAYH13um,Verrucomicrobia,1027,9.97,Productive,Particle,Payne,Bottom
PAYH13um,WCHB1-60,0,0,Productive,Particle,Payne,Bottom
PAYH2,Acidobacteria,36,0.35,Productive,Free,Payne,Bottom
PAYH2,Actinobacteria,738,7.16,Productive,Free,Payne,Bottom
PAYH2,Armatimonadetes,13,0.13,Productive,Free,Payne,Bottom
PAYH2,Bacteroidetes,1838,17.82,Productive,Free,Payne,Bottom
PAYH2,BD1-5,11,0.11,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_BRC1,21,0.2,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_OD1,113,1.1,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_OP11,0,0,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_OP3,96,0.93,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_OP8,0,0,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_SR1,20,0.19,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_TM7,0,0,Productive,Free,Payne,Bottom
PAYH2,Candidate_division_WS3,7,0.07,Productive,Free,Payne,Bottom
PAYH2,Chlamydiae,0,0,Productive,Free,Payne,Bottom
PAYH2,Chlorobi,76,0.74,Productive,Free,Payne,Bottom
PAYH2,Chloroflexi,139,1.35,Productive,Free,Payne,Bottom
PAYH2,Cyanobacteria,78,0.76,Productive,Free,Payne,Bottom
PAYH2,Deferribacteres,12,0.12,Productive,Free,Payne,Bottom
PAYH2,Deinococcus-Thermus,33,0.32,Productive,Free,Payne,Bottom
PAYH2,Dictyoglomi,0,0,Productive,Free,Payne,Bottom
PAYH2,Elusimicrobia,0,0,Productive,Free,Payne,Bottom
PAYH2,Fibrobacteres,68,0.66,Productive,Free,Payne,Bottom
PAYH2,Firmicutes,110,1.07,Productive,Free,Payne,Bottom
PAYH2,Fusobacteria,0,0,Productive,Free,Payne,Bottom
PAYH2,Gemmatimonadetes,0,0,Productive,Free,Payne,Bottom
PAYH2,Lentisphaerae,1307,12.67,Productive,Free,Payne,Bottom
PAYH2,NPL-UPA2,220,2.13,Productive,Free,Payne,Bottom
PAYH2,Planctomycetes,436,4.23,Productive,Free,Payne,Bottom
PAYH2,Spirochaetae,100,0.97,Productive,Free,Payne,Bottom
PAYH2,Tenericutes,24,0.23,Productive,Free,Payne,Bottom
PAYH2,Thermotogae,0,0,Productive,Free,Payne,Bottom
PAYH2,TM6,15,0.15,Productive,Free,Payne,Bottom
PAYH2,Verrucomicrobia,718,6.96,Productive,Free,Payne,Bottom
PAYH2,WCHB1-60,0,0,Productive,Free,Payne,Bottom
PAYH23um,Acidobacteria,63,0.61,Productive,Particle,Payne,Bottom
PAYH23um,Actinobacteria,48,0.47,Productive,Particle,Payne,Bottom
PAYH23um,Armatimonadetes,19,0.18,Productive,Particle,Payne,Bottom
PAYH23um,Bacteroidetes,2224,21.59,Productive,Particle,Payne,Bottom
PAYH23um,BD1-5,12,0.12,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_BRC1,40,0.39,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_OD1,86,0.83,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_OP11,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_OP3,39,0.38,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_OP8,8,0.08,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_SR1,17,0.17,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_TM7,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Candidate_division_WS3,24,0.23,Productive,Particle,Payne,Bottom
PAYH23um,Chlamydiae,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Chlorobi,71,0.69,Productive,Particle,Payne,Bottom
PAYH23um,Chloroflexi,957,9.29,Productive,Particle,Payne,Bottom
PAYH23um,Cyanobacteria,244,2.37,Productive,Particle,Payne,Bottom
PAYH23um,Deferribacteres,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Deinococcus-Thermus,73,0.71,Productive,Particle,Payne,Bottom
PAYH23um,Dictyoglomi,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Elusimicrobia,6,0.06,Productive,Particle,Payne,Bottom
PAYH23um,Fibrobacteres,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Firmicutes,165,1.6,Productive,Particle,Payne,Bottom
PAYH23um,Fusobacteria,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Gemmatimonadetes,0,0,Productive,Particle,Payne,Bottom
PAYH23um,Lentisphaerae,744,7.22,Productive,Particle,Payne,Bottom
PAYH23um,NPL-UPA2,102,0.99,Productive,Particle,Payne,Bottom
PAYH23um,Planctomycetes,452,4.39,Productive,Particle,Payne,Bottom
PAYH23um,Spirochaetae,140,1.36,Productive,Particle,Payne,Bottom
PAYH23um,Tenericutes,5,0.05,Productive,Particle,Payne,Bottom
PAYH23um,Thermotogae,0,0,Productive,Particle,Payne,Bottom
PAYH23um,TM6,4,0.04,Productive,Particle,Payne,Bottom
PAYH23um,Verrucomicrobia,1188,11.53,Productive,Particle,Payne,Bottom
PAYH23um,WCHB1-60,0,0,Productive,Particle,Payne,Bottom
SIXE13um,Acidobacteria,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Actinobacteria,131,1.27,Unproductive,Particle,Sixteen,Top
SIXE13um,Armatimonadetes,8,0.08,Unproductive,Particle,Sixteen,Top
SIXE13um,Bacteroidetes,1863,18.07,Unproductive,Particle,Sixteen,Top
SIXE13um,BD1-5,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_BRC1,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_OD1,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_OP11,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_OP3,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_OP8,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_SR1,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_TM7,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Candidate_division_WS3,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Chlamydiae,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Chlorobi,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Chloroflexi,12,0.12,Unproductive,Particle,Sixteen,Top
SIXE13um,Cyanobacteria,3124,30.31,Unproductive,Particle,Sixteen,Top
SIXE13um,Deferribacteres,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Deinococcus-Thermus,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Dictyoglomi,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Elusimicrobia,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Fibrobacteres,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Firmicutes,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Fusobacteria,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Gemmatimonadetes,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Lentisphaerae,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,NPL-UPA2,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Planctomycetes,2238,21.71,Unproductive,Particle,Sixteen,Top
SIXE13um,Spirochaetae,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Tenericutes,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Thermotogae,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,TM6,0,0,Unproductive,Particle,Sixteen,Top
SIXE13um,Verrucomicrobia,1452,14.09,Unproductive,Particle,Sixteen,Top
SIXE13um,WCHB1-60,0,0,Unproductive,Particle,Sixteen,Top
SIXE2,Acidobacteria,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Actinobacteria,2124,20.61,Unproductive,Free,Sixteen,Top
SIXE2,Armatimonadetes,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Bacteroidetes,2489,24.15,Unproductive,Free,Sixteen,Top
SIXE2,BD1-5,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_BRC1,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_OD1,35,0.34,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_OP11,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_OP3,6,0.06,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_OP8,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_SR1,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_TM7,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Candidate_division_WS3,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Chlamydiae,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Chlorobi,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Chloroflexi,19,0.18,Unproductive,Free,Sixteen,Top
SIXE2,Cyanobacteria,700,6.79,Unproductive,Free,Sixteen,Top
SIXE2,Deferribacteres,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Deinococcus-Thermus,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Dictyoglomi,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Elusimicrobia,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Fibrobacteres,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Firmicutes,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Fusobacteria,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Gemmatimonadetes,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Lentisphaerae,0,0,Unproductive,Free,Sixteen,Top
SIXE2,NPL-UPA2,19,0.18,Unproductive,Free,Sixteen,Top
SIXE2,Planctomycetes,374,3.63,Unproductive,Free,Sixteen,Top
SIXE2,Spirochaetae,7,0.07,Unproductive,Free,Sixteen,Top
SIXE2,Tenericutes,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Thermotogae,0,0,Unproductive,Free,Sixteen,Top
SIXE2,TM6,0,0,Unproductive,Free,Sixteen,Top
SIXE2,Verrucomicrobia,1185,11.5,Unproductive,Free,Sixteen,Top
SIXE2,WCHB1-60,0,0,Unproductive,Free,Sixteen,Top
SIXE23um,Acidobacteria,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Actinobacteria,54,0.52,Unproductive,Particle,Sixteen,Top
SIXE23um,Armatimonadetes,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Bacteroidetes,2955,28.69,Unproductive,Particle,Sixteen,Top
SIXE23um,BD1-5,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_BRC1,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_OD1,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_OP11,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_OP3,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_OP8,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_SR1,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_TM7,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Candidate_division_WS3,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Chlamydiae,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Chlorobi,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Chloroflexi,15,0.15,Unproductive,Particle,Sixteen,Top
SIXE23um,Cyanobacteria,2384,23.14,Unproductive,Particle,Sixteen,Top
SIXE23um,Deferribacteres,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Deinococcus-Thermus,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Dictyoglomi,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Elusimicrobia,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Fibrobacteres,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Firmicutes,6,0.06,Unproductive,Particle,Sixteen,Top
SIXE23um,Fusobacteria,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Gemmatimonadetes,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Lentisphaerae,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,NPL-UPA2,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Planctomycetes,1599,15.52,Unproductive,Particle,Sixteen,Top
SIXE23um,Spirochaetae,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Tenericutes,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,Thermotogae,0,0,Unproductive,Particle,Sixteen,Top
SIXE23um,TM6,5,0.05,Unproductive,Particle,Sixteen,Top
SIXE23um,Verrucomicrobia,1009,9.8,Unproductive,Particle,Sixteen,Top
SIXE23um,WCHB1-60,0,0,Unproductive,Particle,Sixteen,Top
SIXH1,Acidobacteria,192,1.86,Unproductive,Free,Sixteen,Bottom
SIXH1,Actinobacteria,2285,22.17,Unproductive,Free,Sixteen,Bottom
SIXH1,Armatimonadetes,48,0.47,Unproductive,Free,Sixteen,Bottom
SIXH1,Bacteroidetes,2276,22.08,Unproductive,Free,Sixteen,Bottom
SIXH1,BD1-5,6,0.06,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_BRC1,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_OD1,151,1.46,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_OP11,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_OP3,23,0.22,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_OP8,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_SR1,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_TM7,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Candidate_division_WS3,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Chlamydiae,8,0.08,Unproductive,Free,Sixteen,Bottom
SIXH1,Chlorobi,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Chloroflexi,183,1.78,Unproductive,Free,Sixteen,Bottom
SIXH1,Cyanobacteria,76,0.74,Unproductive,Free,Sixteen,Bottom
SIXH1,Deferribacteres,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Deinococcus-Thermus,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Dictyoglomi,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Elusimicrobia,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Fibrobacteres,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Firmicutes,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Fusobacteria,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Gemmatimonadetes,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Lentisphaerae,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,NPL-UPA2,32,0.31,Unproductive,Free,Sixteen,Bottom
SIXH1,Planctomycetes,490,4.75,Unproductive,Free,Sixteen,Bottom
SIXH1,Spirochaetae,12,0.12,Unproductive,Free,Sixteen,Bottom
SIXH1,Tenericutes,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,Thermotogae,0,0,Unproductive,Free,Sixteen,Bottom
SIXH1,TM6,23,0.22,Unproductive,Free,Sixteen,Bottom
SIXH1,Verrucomicrobia,1305,12.66,Unproductive,Free,Sixteen,Bottom
SIXH1,WCHB1-60,0,0,Unproductive,Free,Sixteen,Bottom
SIXH13um,Acidobacteria,22,0.21,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Actinobacteria,196,1.9,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Armatimonadetes,425,4.12,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Bacteroidetes,2707,26.26,Unproductive,Particle,Sixteen,Bottom
SIXH13um,BD1-5,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_BRC1,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_OD1,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_OP11,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_OP3,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_OP8,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_SR1,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_TM7,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Candidate_division_WS3,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Chlamydiae,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Chlorobi,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Chloroflexi,50,0.49,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Cyanobacteria,1365,13.24,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Deferribacteres,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Deinococcus-Thermus,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Dictyoglomi,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Elusimicrobia,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Fibrobacteres,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Firmicutes,9,0.09,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Fusobacteria,5,0.05,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Gemmatimonadetes,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Lentisphaerae,11,0.11,Unproductive,Particle,Sixteen,Bottom
SIXH13um,NPL-UPA2,9,0.09,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Planctomycetes,2612,25.34,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Spirochaetae,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Tenericutes,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Thermotogae,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,TM6,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH13um,Verrucomicrobia,861,8.35,Unproductive,Particle,Sixteen,Bottom
SIXH13um,WCHB1-60,10,0.1,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Acidobacteria,11,0.11,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Actinobacteria,161,1.56,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Armatimonadetes,197,1.91,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Bacteroidetes,2499,24.25,Unproductive,Particle,Sixteen,Bottom
SIXH23um,BD1-5,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_BRC1,31,0.3,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_OD1,13,0.13,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_OP11,9,0.09,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_OP3,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_OP8,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_SR1,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_TM7,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Candidate_division_WS3,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Chlamydiae,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Chlorobi,7,0.07,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Chloroflexi,44,0.43,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Cyanobacteria,1884,18.28,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Deferribacteres,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Deinococcus-Thermus,21,0.2,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Dictyoglomi,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Elusimicrobia,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Fibrobacteres,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Firmicutes,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Fusobacteria,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Gemmatimonadetes,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Lentisphaerae,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,NPL-UPA2,13,0.13,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Planctomycetes,2126,20.63,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Spirochaetae,31,0.3,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Tenericutes,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Thermotogae,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,TM6,0,0,Unproductive,Particle,Sixteen,Bottom
SIXH23um,Verrucomicrobia,791,7.68,Unproductive,Particle,Sixteen,Bottom
SIXH23um,WCHB1-60,10,0.1,Unproductive,Particle,Sixteen,Bottom
